timestamp,open,high,low,close
0,20989.58,20991.72,20979.25,20980.54
1,20980.3,21024.09,20980.3,21013.84
2,21016.68,21047.37,21016.68,21047.31
3,21049.88,21073.8,21044.28,21045.73
4,21046.66,21054.8,21035.11,21038.55
5,21038.65,21053.52,21023.49,21023.49
6,21017.99,21028.22,20988.03,21028.22
7,21027.34,21033.57,20990.06,20990.56
8,20990.91,20991.95,20940.88,20951.43
9,20953.35,20953.35,20920.61,20935.9
10,20933.73,20948.67,20919.43,20922.59
11,20925.36,20940.38,20911.39,20940.38
12,20940.03,20942.92,20922.2,20922.2
13,20920.69,20929.78,20898.35,20907.53
14,20909.64,20927.2,20909.15,20927.2
15,20923.47,20926.55,20895.73,20922.89
16,20924.29,20952.77,20924.29,20943.27
17,20942.88,20961.64,20941.08,20955.68
18,20952.65,20959.75,20936.26,20937.38
19,20936.6,20939.14,20890.62,20899.97
20,20899.91,20909.34,20886.55,20891.9
21,20891.89,20909.5,20878.08,20909.03
22,20907.81,20907.81,20882.36,20888.9
23,20884.98,20891.37,20863.25,20880.1
24,20880.28,20882.51,20865.23,20865.48
25,20866.99,20869.89,20832.26,20844.06
26,20843.16,20851.44,20806.88,20807.53
27,20806.02,20809.51,20787.59,20787.59
28,20787.51,20817.77,20783.84,20816.7
29,20817.12,20828.41,20786.54,20786.54
30,20783.18,20783.18,20721.37,20778.36
31,20777.62,20812.36,20777.62,20782.29
32,20784.25,20787.53,20764.72,20787.53
33,20785.93,20806.02,20780.48,20806.02
34,20804.98,20819.51,20793.24,20815.21
35,20819.26,20819.26,20800.69,20811.89
36,20812.11,20820.05,20791.6,20800.91
37,20801.78,20844.73,20799.22,20822.6
38,20821.43,20821.43,20796.46,20797.3
39,20795.86,20795.86,20766.88,20777.22
40,20776.11,20803.45,20762.77,20803.45
41,20804.19,20829.61,20797.88,20823.74
42,20822.87,20832.26,20812.82,20817.06
43,20817.08,20819.26,20794.67,20809.35
44,20807.07,20813.26,20783.76,20786.31
45,20786.3,20788.51,20771.75,20777.12
46,20777.47,20779.66,20768.33,20774.44
47,20776.29,20790.89,20769.93,20774.81
48,20776.79,20790.33,20770.79,20775.98
49,20777.64,20781.54,20767,20780.36
50,20779.72,20807.68,20778.71,20805.7
51,20805.58,20836.64,20801.26,20836.64
52,20835.67,20863.39,20834.86,20858.09
53,20859.14,20882.51,20854.36,20866.26
54,20867.7,20873.93,20852.04,20852.04
55,20851.78,20860.54,20842.53,20852.83
56,20852.33,20860.2,20850.23,20860.2
57,20861.87,20891.38,20861.87,20889.39
58,20889.86,20895.26,20882.81,20894.55
59,20894.02,20910.76,20891.49,20910.44
60,20911.98,20941.26,20908.79,20923.44
61,20925.84,20931.04,20905.47,20911.16
62,20910.84,20924.84,20909.41,20912.36
63,20912.41,20916.33,20893.35,20893.35
64,20893.86,20904.73,20879.95,20902.96
65,20902.91,20905.55,20879.82,20886.06
66,20886.77,20895.04,20877.08,20892.31
67,20892.78,20893.7,20839.05,20845.11
68,20845.86,20861.61,20845.86,20861.61
69,20863.26,20891.61,20863.26,20882.66
70,20884.51,20886.53,20867.32,20882.41
71,20882.65,20898.37,20882.65,20894.59
