timestamp,open,high,low,close
171,20329.37,20398.99,20328.46,20387.41
172,20388.47,20388.47,20340.62,20370.11
173,20368.4,20392.35,20324.31,20336.31
174,20335.5,20377,20307.42,20376.46
175,20378.12,20395.69,20352.37,20355.43
176,20354.38,20354.38,20303.24,20313.04
177,20313.8,20320.55,20284.55,20287.77
178,20286.99,20290.38,20223.23,20262.3
179,20262.13,20268.15,20233.69,20238.96
180,20238.69,20262.46,20221.89,20261.36
181,20262.3,20268.81,20226.11,20265.77
182,20262.94,20262.94,20200.08,20203.32
183,20205.28,20247.15,20197.06,20232.92
184,20234.02,20234.02,20188.13,20193.86
185,20196.3,20224.31,20182.57,20217.1
186,20213.4,20230.22,20190,20225.63
187,20226.39,20330.12,20225.41,20305.13
188,20301.58,20352.82,20297.2,20300.27
189,20300.91,20338.6,20300.63,20338.6
190,20338.16,20357.73,20328.6,20333.32
191,20333.49,20376.34,20332.9,20362.13
192,20362.19,20420.83,20353.63,20411.91
193,20412.17,20435.27,20398.78,20435.12
194,20435.43,20446.75,20429.47,20439.61
195,20439.62,20461.79,20428.16,20461.58
196,20462.46,20472.55,20449.08,20458.83
197,20459.06,20459.34,20407.32,20453
198,20454.01,20527.54,20454.01,20508.55
199,20508.1,20535.3,20502.61,20532.7
200,20532.4,20541.12,20507.12,20533.93
201,20528.37,20543.53,20416.36,20427.56
202,20429.97,20507.87,20429.05,20485.91
203,20486.08,20505.73,20465.15,20487.53
204,20487.57,20498.93,20467.88,20478.3
205,20479.61,20482.53,20453.21,20464.86
206,20466.19,20481.02,20418.53,20454.65
207,20455.24,20478.1,20439.44,20470.17
208,20472.14,20472.16,20436.78,20444.95
209,20444.68,20507.06,20444.68,20500.95
210,20500.8,20527.31,20500.8,20522.81
211,20523.41,20554.71,20522.15,20552.75
212,20550.41,20576.24,20525.3,20575.61
213,20575.73,20641.42,20566.8,20640.77
214,20640.43,20665.8,20631.93,20658.1
215,20657.71,20671.51,20610.43,20611.61
216,20613.72,20653.28,20600.93,20651.5
217,20651.85,20653.21,20603.09,20603.09
218,20603.79,20627.17,20603.79,20620.4
219,20619.22,20629.6,20570.42,20600.17
220,20600.57,20625.5,20598.54,20600.44
221,20602.56,20633.11,20592.03,20630.31
222,20630.73,20640.64,20614.67,20633.29
223,20633.28,20652.91,20613.6,20614.84
224,20615.01,20677.66,20612.92,20666.34
225,20666.06,20688.72,20651.25,20680.63
226,20674.43,20684.85,20658.95,20677.29
227,20677.74,20683.3,20586.43,20613.3
228,20619.5,20628.4,20575.54,20606.99
229,20606.86,20656.95,20602.01,20655.99
230,20650.86,20650.99,20607.84,20627.32
231,20628.94,20638.34,20608.33,20631.23
232,20630.81,20654.98,20622.31,20647.18
233,20647.3,20647.3,20611.15,20627.26
234,20608.94,20666.55,20570.69,20655.6
235,20648.81,20648.81,20616.21,20623
236,20628.57,20628.57,20628.46,20628.46
237,20231.74,20251,20204.26,20248.55
238,20246.22,20280.86,20197.62,20266.57
239,20263.47,20277.49,20216.03,20223.98
240,20219.81,20269.02,20215.04,20256.84
241,20258.11,20303.72,20253.97,20268.96
242,20264.22,20284.72,20236.06,20252.07
243,20247.18,20344.55,20225.37,20324.56
244,20323.45,20390.13,20321.55,20372.52
245,20367.49,20387.61,20353.37,20369.14
246,20368.04,20421.84,20364.72,20411.28
247,20411.31,20445.56,20405.81,20420.39
248,20419.36,20432.85,20374.49,20425.98
249,20425.32,20431.47,20394.19,20401.79
250,20401.18,20459.5,20387.69,20457.42
251,20455.52,20473.4,20438.72,20465.36
252,20461.02,20473,20427.07,20427.07
253,20427.28,20429.04,20373.86,20375.03
254,20375.46,20398.79,20358.82,20396.59
255,20400.12,20438.12,20400.12,20417.58
256,20417.45,20449.29,20394.62,20448.95
257,20449.2,20456.19,20418.02,20427.38
258,20427.37,20431.09,20406.29,20414.64
259,20412.13,20416.27,20349.35,20378.43
260,20382.7,20393.05,20323.42,20379.76
261,20377.98,20430.89,20367.97,20402.93
262,20403.63,20407.33,20315.34,20320.95
263,20321.78,20321.78,20294.81,20302.94
264,20305.24,20318.32,20285.81,20292.54
265,20289.31,20289.31,20240.69,20256.75
266,20254.87,20255.54,20217.79,20219.57
267,20219.26,20237.89,20158.3,20160.16
268,20157.97,20185.49,20133.45,20181.59
269,20181.7,20183.05,20140.63,20140.76
270,20142.74,20156.75,20123.67,20155.18
271,20154.66,20196.03,20153.99,20156.77
272,20157.27,20157.27,20098.08,20122.62
273,20123.45,20165.32,20119.86,20146
274,20145.4,20148.99,20111.16,20112.3
275,20112.07,20154.52,20108.79,20127.26
276,20127.37,20127.37,20061.29,20070.09
277,20068.38,20092.73,20064.86,20092.2
278,20092.48,20155.46,20090.42,20139.44
279,20138.54,20144.44,20111.7,20120.9
280,20120.69,20140.85,20105.73,20109.71
281,20112.85,20128.36,20092.52,20126.56
282,20125.35,20160.85,20125.26,20157.48
283,20156.47,20170.93,20144.44,20163.25
284,20161.47,20164.72,20097,20101.88
285,20101.95,20125.07,20090.05,20105.31
286,20105.76,20112.25,20044.75,20045.31
287,20044.89,20044.89,20012.69,20035.66
288,20034.02,20078.51,20028.47,20065.23
289,20064.37,20104.37,20063.87,20087.56
290,20087.41,20094.82,20075.4,20086.35
291,20085.69,20090.09,20025.25,20026.83
292,20029.77,20056.84,20024.37,20046.69
293,20046.59,20075.5,20039.07,20039.09
294,20039.22,20053.91,20000.02,20005.32
295,20005.38,20018.71,19995.72,20017.56
296,20017.44,20017.44,19974.55,19993.06
297,19992.23,20004.78,19968.56,19987.42
298,19987.4,20008.33,19976.59,19988.54
299,19987.91,20041.16,19985.19,20028.28
300,20027.9,20134.64,20025.47,20118.11
301,20122.7,20166.57,20114.5,20129.98
302,20128.53,20129.41,20013.88,20018.79
303,20014.97,20068.87,19998.73,20062.43
304,20059.99,20097.53,20051.6,20064.84
305,20064.26,20092.89,20054.66,20090.25
306,20086.04,20109.69,20063.47,20087.94
307,20084.51,20097.88,20002.78,20018.09
308,20018.36,20075.18,20014.25,20070.6
309,20070.07,20114.01,20064.62,20066.57
310,20066.35,20100.28,20049.96,20052.23
311,20051.12,20057.11,20014.81,20018.74
312,20018.61,20047.05,20005.74,20044.73
313,20056.59,20074.18,20035.2,20070.4
314,20072.37,20079.15,20035.89,20051.74
315,20052.61,20052.63,20052.61,20052.63
316,20015.62,20062.03,20009.34,20062.03
317,20063.72,20085.59,20002.76,20059.76
318,20060.63,20153.83,20058.35,20118.71
319,20119.54,20179.35,20113.99,20163.95
320,20164.67,20207.85,20143.92,20195.27
321,20194.06,20206.94,20108.43,20108.43
322,20109.83,20142,20055.99,20125.85
323,20126.31,20156.14,20108.75,20138.23
324,20140.3,20148.03,20079.73,20087.17
325,20086.23,20086.68,20027.79,20051.36
326,20053.39,20096.19,20034.45,20084.68
327,20082.73,20082.73,20014.03,20024.16
328,20023.75,20023.75,19902.75,19921.18
329,19918.95,19919.46,19876.84,19893.77
330,19892.97,19922.96,19858.7,19915.09
331,19915.21,20042.69,19906.53,20009.17
332,20011.06,20020.61,19951.49,19996.27
333,19995.52,20011.87,19963.84,19987.22
334,19985.5,19987.74,19937.08,19955.4
335,19954.91,19995.95,19939.21,19966.81
336,19969.94,19975.45,19941.58,19951.19
337,19954.36,19956.78,19887.76,19889.96
338,19890.8,19901.7,19874.94,19880
339,19878.81,19879.83,19827.56,19838.24
340,19846.7,19849.24,19824.79,19827.41
341,19827.19,19833.2,19794.34,19802.59
342,19802.42,19802.58,19755.65,19798.31
343,19798.74,19808.18,19758.86,19777.4
344,19776.85,19782.43,19736.81,19769.05
345,19771.54,19802.39,19757.97,19798.81
346,19801.73,19860.31,19797.03,19819.57
347,19819.48,19833.2,19763.62,19775.73
348,19775.66,19794.78,19747.67,19787.61
349,19787.98,19793.25,19747.4,19757.56
350,19758.57,19816.99,19757.14,19816.74
351,19817.5,19841.28,19807.52,19841.28
352,19840.66,19902.67,19818.06,19902.32
353,19902.39,19930.36,19879.65,19897.83
354,19892.73,19970.93,19891.82,19969.11
355,19969.3,20007.26,19958.02,19969.68
356,19968.98,20038.08,19966.21,20038.08
357,20039.92,20046.67,19899.63,19917.75
358,19918.53,20033.86,19918.38,20032.39
359,20031.16,20080.08,20028.46,20034.14
360,20032.66,20055.63,19990.94,20052.94
361,20053.85,20066.95,20041.04,20066.4
362,20059.19,20088.97,20017.52,20023
363,20022.49,20041.8,20011.75,20021.76
364,20022.32,20055.09,20014.3,20041.75
365,20042.14,20109.41,20036.1,20107.05
366,20106.99,20122.82,20070.18,20094.99
367,20093.82,20126.09,20091.37,20109.01
368,20110.29,20144.04,20101.61,20141.84
369,20141.44,20142.57,20114.66,20137.34
370,20138.85,20173.05,20132.45,20153.77
371,20154.1,20155.25,20096.16,20096.97
372,20099.98,20147.54,20099.98,20135.64
373,20138.17,20176.01,20134.5,20174.27
374,20174.59,20236.69,20173.87,20235.67
375,20235.78,20238.21,20192.09,20220.24
376,20221.81,20241.63,20207.32,20218.7
377,20219.21,20237.65,20187.74,20220.66
378,20221.25,20226.64,20167.94,20174.77
379,20175.69,20175.99,20145.12,20147.95
380,20148.37,20169.84,20138.94,20159.58
381,20161.36,20184.38,20159.73,20164.15
382,20162.43,20173.53,20146.56,20157.35
383,20157.71,20213.29,20156.07,20211.59
384,20211.35,20220.83,20187.93,20191.57
385,20189.13,20217.07,20146.58,20210.56
386,20211.54,20211.54,20168.46,20178.97
387,20177.19,20202.83,20175.66,20196.79
388,20194.05,20204.46,20169.13,20198.58
389,20199.94,20202.53,20100.02,20113.01
390,20113.47,20139.91,20073.66,20139.03
391,20133.03,20190.61,20133.03,20189.61
392,20171.37,20216.63,20146.05,20216.63
393,20224.69,20253.22,20197.06,20197.46
394,20198.63,20201.37,20198.63,20201.37
395,19826.96,19859.13,19750.5,19781.55
396,19780.19,19821.82,19775.25,19807.93
397,19807.59,19867.08,19791.46,19855.03
398,19854.01,19864.7,19776.13,19812.43
399,19811.32,19828.97,19720.6,19739.95
400,19737.44,19792.92,19737.44,19758.79
401,19755.22,19755.22,19663.13,19676.15
402,19677.67,19701.28,19663.76,19670.07
403,19670.51,19698.86,19657.46,19690.81
404,19686.46,19713.19,19649.37,19658.49
405,19663.38,19688.85,19626.73,19685.27
406,19683.95,19687.49,19632.83,19636.54
407,19640.5,19660.44,19597.27,19609.32
408,19606.82,19649.01,19593.46,19623.03
409,19623.42,19626.88,19588.06,19588.92
410,19588.09,19609.67,19559.76,19583.29
411,19582.2,19585.89,19524.31,19530.28
412,19532.34,19532.34,19491.91,19521.36
413,19521.79,19563.83,19521.08,19539.54
414,19535.93,19582.79,19530.21,19576.28
415,19576.77,19585.37,19554.47,19577.89
416,19578.25,19582.24,19539.36,19543.48
417,19542.25,19602.27,19535.03,19588.07
418,19587.3,19604.44,19577.55,19604.06
419,19603.79,19652.02,19601.6,19643.28
420,19641.68,19672.15,19630.92,19642.36
421,19641.58,19645.67,19562.66,19572.34
422,19574.9,19630.06,19574.9,19621.82
423,19620.88,19622.61,19586.42,19595.53
424,19595.52,19595.52,19547.57,19557.23
425,19555.5,19586.59,19541,19541.77
426,19541.71,19557.45,19530.68,19536.85
427,19537.68,19575.93,19537.68,19575.74
428,19574.97,19577.5,19513.77,19520.45
429,19520.54,19524.51,19494.18,19519.62
430,19519.4,19545.83,19512.59,19544.3
431,19551.88,19604.65,19540.96,19601.61
432,19601.01,19601.01,19508.29,19508.29
433,19508.42,19527.09,19502.41,19504.91
434,19505.48,19534.92,19505.13,19516.24
435,19516.13,19544.05,19512.39,19530.45
436,19530.52,19549.63,19513.05,19513.05
437,19513.49,19518.41,19466.02,19466.31
438,19466.47,19481.67,19452.98,19453.58
439,19453.16,19468.84,19428.07,19466.48
440,19466.06,19490.7,19462.69,19484.11
441,19483.19,19520.51,19480.73,19509.51
442,19506.67,19506.67,19470.34,19475.86
443,19477.77,19480.21,19448.72,19450.25
444,19450.22,19462.01,19411.16,19438.42
445,19438.05,19442.2,19423.76,19423.76
446,19423.66,19448.69,19400.89,19410.74
447,19410.39,19436.83,19393.5,19436.39
448,19436.1,19439.1,19409.76,19413.22
449,19412.07,19418.48,19395.22,19396.18
450,19398.16,19399.7,19368.91,19398.46
451,19399.42,19460.61,19397.13,19421.05
452,19420.75,19447.05,19408.62,19410.21
453,19410.2,19427.68,19405.06,19415.84
454,19414.36,19420.49,19387.26,19400.25
455,19402.17,19432.19,19402.17,19416.85
456,19414.94,19414.94,19389.79,19390.48
457,19390.04,19396.29,19367.01,19385.8
458,19387.12,19394.58,19379.66,19381.41
459,19381.49,19394.03,19349.9,19350.06
460,19351.29,19352.23,19304.05,19308.67
461,19306.62,19330.39,19276.56,19291.31
462,19289.12,19303.15,19246.86,19250.53
463,19250.7,19315.72,19243.31,19314.25
464,19314.2,19371.69,19308.71,19370.45
465,19370.85,19416.53,19362.89,19415.38
466,19414.65,19465.55,19406.67,19406.67
467,19405.56,19508.48,19405.56,19502.15
468,19501.95,19517.1,19437.56,19474.74
469,19474.24,19481.71,19369.17,19369.42
470,19368.41,19426.74,19368.41,19413.43
471,19425.03,19455.93,19371.15,19396.17
472,19398.09,19455.64,19392.21,19432.39
473,19433.01,19433.01,19430.95,19430.95
474,19405.52,19429.32,19362.61,19394.7
475,19392.11,19512.63,19374.91,19512.63
476,19509.44,19521.31,19457.25,19509.48
477,19509.47,19565.37,19472.76,19563.06
478,19562.2,19573.11,19483,19493.82
479,19497.01,19519.78,19487.08,19494.83
480,19479.22,19583.1,19338.08,19359.03
481,19359.85,19508.71,19358.2,19501.65
482,19501.68,19503.97,19407.09,19418.98
483,19417.75,19451.27,19385.11,19429.5
484,19426.75,19441.83,19342.5,19357.86
485,19359.11,19363.12,19287.96,19293.67
486,19292.45,19351.66,19292.45,19298.72
487,19302.01,19334.74,19246.44,19258.8
488,19260.48,19320.27,19239.41,19300.54
489,19300.32,19332.56,19257.54,19271.41
490,19273.04,19385.93,19267.05,19381.42
491,19381.17,19381.17,19284.2,19288.75
492,19282.51,19342.36,19262.55,19299.79
493,19297.63,19442.93,19295.7,19437.77
494,19436.36,19474.39,19411.95,19435.54
495,19435.24,19466.44,19427.59,19443.79
496,19442.7,19455.05,19392.14,19399.75
497,19398.83,19451.32,19397.94,19406.1
498,19405.64,19467.2,19396.2,19454.49
499,19450.12,19460.63,19407.98,19454.43
500,19454.08,19517.1,19453.46,19492.07
501,19490.19,19495.68,19443.83,19478.6
502,19480.23,19489.47,19450.15,19476.37
503,19476.37,19480.69,19393.75,19396.68
504,19396.81,19415.32,19368.6,19393.2
505,19392.96,19394.87,19342.49,19348.18
506,19349,19352.35,19313.43,19318.23
507,19318.39,19344.19,19316.25,19341.11
508,19340.49,19377.2,19336.14,19359.91
509,19359.97,19385.94,19357.51,19359.37
510,19363.84,19393.39,19361.46,19388.28
511,19388.1,19404.08,19346.25,19348.49
512,19349.66,19380.2,19318.34,19339.07
513,19340.2,19356.57,19332.94,19352.91
514,19352.71,19361.3,19290.58,19305.29
515,19305.63,19320.95,19273.11,19297.8
516,19297.76,19299.82,19260.15,19267.13
517,19266.7,19280.73,19258.34,19273.43
518,19272.77,19281.73,19253.57,19260.21
519,19260.4,19292.42,19247.39,19266.31
520,19262.81,19272.04,19197.64,19218.54
521,19220.03,19225.6,19184.91,19189.24
522,19185.87,19231.29,19180.56,19200.8
523,19201.79,19221.67,19188.47,19219.34
524,19223.22,19266.9,19220.48,19266.64
525,19266.97,19333.42,19260.82,19317.24
526,19315.02,19338.05,19293.72,19313.37
527,19315.04,19315.74,19254.93,19291.85
528,19293.16,19408.61,19291.61,19392.65
529,19392.79,19428.4,19369.22,19406.58
530,19406.22,19455.97,19405.87,19455.92
531,19455.87,19458.34,19425.53,19451.49
532,19451.4,19514.74,19439.69,19486.5
533,19486.2,19499.24,19464.77,19481.05
534,19481.01,19486.06,19442.49,19460.46
535,19461.03,19500.75,19448.02,19494.58
536,19496.77,19574.92,19491.11,19565.98
537,19569.1,19596.38,19558.32,19593.88
538,19595.13,19659.43,19589.89,19632.57
539,19635.62,19636.28,19597.46,19611.58
540,19613.13,19613.25,19539.07,19578.89
541,19582.47,19648.74,19582.47,19620.92
542,19620.43,19620.78,19552.45,19554
543,19553.93,19553.93,19509.88,19528.12
544,19529.35,19573.65,19486.35,19488.8
545,19488.62,19549.62,19484.37,19526.14
546,19526.74,19536.31,19499.97,19503.05
547,19503.06,19535.17,19488.19,19493.19
548,19492.87,19511.68,19465.57,19509.68
549,19508.67,19533.86,19485.13,19531.65
550,19507.43,19507.43,19422.54,19453.71
551,19445.64,19445.64,19369.72,19375.06
552,19369.94,19376.96,19369.94,19376.96
553,19663.39,19756.09,19663.39,19715.76
554,19717.19,19749.53,19691.61,19747.05
555,19748.17,19750.95,19652.06,19659.04
556,19664.04,19711.28,19622.02,19642.87
557,19643.82,19688.26,19623.83,19623.83
558,19623.66,19631.66,19574.05,19620.03
559,19620.43,19639.13,19570.03,19634.83
560,19635.1,19687.3,19635.1,19684.49
561,19686.36,19700.81,19615.58,19622.32
562,19621.7,19621.7,19569.73,19606.74
563,19607.01,19632.79,19570.89,19588.86
564,19588.81,19631.11,19583.92,19607.67
565,19608.46,19617.26,19521.47,19529.13
566,19528.75,19547.99,19516.38,19517.85
567,19518.46,19526.31,19486.05,19497.58
568,19497.04,19518.15,19485.92,19492.63
569,19493.92,19542.39,19485.17,19539.98
570,19539.94,19539.94,19451.11,19451.39
571,19454.12,19465.22,19409.7,19415.25
572,19416.03,19426.91,19375.25,19407.51
573,19408.73,19428.29,19395.62,19412.22
574,19411.76,19467.93,19395.95,19455.85
575,19456.56,19493.16,19433.67,19481.29
576,19481.21,19516.51,19475.36,19500.85
577,19501.93,19531.98,19492.17,19510
578,19509.97,19557.95,19509.44,19548.05
579,19548.58,19564.79,19534.11,19557.32
580,19556.97,19589.44,19543.01,19585.91
581,19585.4,19604.24,19581.92,19600.53
582,19601.29,19611.17,19550.27,19609.18
583,19609.27,19609.27,19570.41,19584.82
584,19585,19634.25,19582.13,19633.96
585,19630.54,19663.56,19613.09,19661.08
586,19661.24,19663.92,19634.84,19655.28
587,19655.51,19677,19655.51,19673.14
588,19673.21,19674.88,19641.18,19656.08
589,19659.96,19687.36,19659.96,19687.14
590,19689.06,19704.39,19674.25,19674.45
591,19674.56,19674.56,19593.11,19597.57
592,19601.68,19674.15,19596.15,19673
593,19673.67,19686.51,19641.59,19665.73
594,19665.85,19672.83,19610.1,19610.1
595,19612.38,19621.57,19597.99,19610.01
596,19610.64,19635.9,19588.23,19635.26
597,19635.66,19650.2,19617.85,19649.96
598,19648.19,19655.82,19628.76,19647.86
599,19649.99,19675.73,19644.95,19674.13
600,19670.53,19680.8,19653.77,19677.91
601,19676.78,19693.26,19657.82,19662.28
602,19662.72,19678.78,19653.07,19654.11
603,19653.93,19663.58,19640.32,19640.32
604,19640.31,19659.55,19624.9,19624.9
605,19626.21,19626.41,19576.61,19578.54
606,19577.91,19580.19,19516.56,19516.56
607,19518.09,19583.57,19513.6,19555.25
608,19554.92,19557.67,19529.56,19539.35
609,19542,19584.19,19542,19582.07
610,19582.17,19596.73,19575.6,19595.95
611,19596.16,19607.85,19574.96,19587.9
612,19589.03,19616.26,19584.31,19616.24
613,19618.01,19627.34,19602.66,19622.75
614,19623.25,19628.17,19608.74,19626.66
615,19627.13,19654.07,19625.94,19653.16
616,19653.27,19682.41,19650.62,19676.14
617,19675.55,19675.55,19635.77,19645.98
618,19644.65,19662.85,19621.13,19657.15
619,19655.6,19655.6,19613,19629.87
620,19629.66,19637.26,19613.08,19635
621,19634.77,19637.77,19621.05,19625.67
622,19625.74,19632.29,19591.99,19627.17
623,19627.24,19634.44,19573.97,19596.91
624,19595.72,19618.04,19594.04,19600.44
625,19600.67,19623.01,19596.35,19601.77
626,19601.67,19601.72,19562.49,19575.29
627,19575.54,19580.22,19545.16,19573.14
628,19573.19,19598.67,19571.09,19598.67
629,19574.58,19606.08,19539.47,19601.18
630,19610.52,19626.86,19588.76,19592.41
631,19594.22,19596.02,19594.22,19596.02
632,19534.37,19558.56,19500.07,19550.04
633,19551.36,19555.06,19480.54,19523.08
634,19523.76,19541.27,19456.96,19458.07
635,19458.24,19486.02,19443.92,19473.06
636,19469.57,19485.73,19379.12,19386.55
