timestamp,open,high,low,close
213,1109.58,1109.66,1108.06,1108.43
214,1108.1,1109.48,1105.95,1107.89
215,1107.87,1108.62,1106.83,1108.4
216,1108.56,1108.56,1106.44,1106.85
217,1107.08,1109.9,1107.08,1109.46
218,1109.46,1110.99,1109.46,1110.78
219,1110.84,1112.49,1110.73,1112.33
220,1112.19,1113.91,1111.34,1113.91
221,1113.69,1118.16,1113.56,1118.16
222,1118.02,1119.29,1117.67,1119.19
223,1119.48,1119.9,1115.86,1115.92
224,1115.86,1117.69,1115.38,1117.65
225,1117.53,1117.53,1114.97,1114.97
226,1115.44,1116.22,1115.21,1115.77
227,1115.58,1116.26,1113.47,1115.29
228,1115.34,1116.55,1115.04,1115.28
229,1115.31,1117.13,1114.75,1116.75
230,1116.89,1117.37,1116.09,1116.91
231,1116.93,1118.19,1116.12,1116.12
232,1116.36,1119.32,1116.2,1118.75
233,1118.65,1119.85,1117.95,1119.37
234,1119.33,1119.98,1118.57,1119.66
235,1119.68,1120,1114.71,1115.92
236,1116.39,1116.89,1114.25,1115.99
237,1116.03,1118.88,1116.03,1118.87
238,1118.32,1118.75,1116.74,1117.46
239,1117.51,1117.71,1116.46,1117.39
240,1117.07,1118.87,1116.92,1118.28
241,1118.22,1118.27,1116.48,1117.17
242,1116.59,1119.49,1114.43,1119.01
243,1118.49,1119.31,1117.71,1117.88
244,1118.2,1118.2,1118.2,1118.2
245,1118.2,1118.2,1118.2,1118.2
246,1118.2,1118.2,1118.2,1118.2
247,1118.2,1118.2,1118.2,1118.2
248,1118.2,1118.2,1118.2,1118.2
249,1097.99,1098.02,1094.55,1097.23
250,1096.89,1096.89,1092.54,1094.42
251,1093.67,1094.58,1090.22,1091.13
252,1090.63,1093.73,1090.63,1093.06
253,1093.09,1096.19,1093.09,1094.94
254,1094.47,1096.14,1093.78,1094.64
255,1093.52,1101.6,1092.57,1100.62
256,1100.51,1103.67,1100.51,1102.68
257,1102.36,1103.74,1101.64,1103.08
258,1102.85,1106.83,1102.84,1106.11
259,1106.13,1108.34,1106.13,1106.59
260,1106.37,1106.95,1103.42,1106.54
261,1106.3,1106.53,1103.62,1104.11
262,1104.09,1107.98,1103.4,1107.82
263,1107.78,1108.47,1105.83,1107.77
264,1107.68,1107.97,1104.7,1105.33
265,1105.42,1105.44,1103.09,1103.22
266,1103.51,1104.63,1102.47,1104.43
267,1104.86,1106.55,1104.86,1105.52
268,1105.52,1107.35,1104.42,1107.35
269,1107.19,1107.34,1104.61,1105.04
270,1105.03,1105.26,1103.96,1104.39
271,1104.32,1104.32,1100.47,1102.19
272,1102.44,1103.68,1099.59,1103.08
273,1103.96,1105.53,1101.94,1104.17
274,1104.38,1104.38,1099.78,1100.19
275,1100.33,1100.37,1098.88,1099.15
276,1099.37,1100.36,1098.52,1098.84
277,1098.34,1098.34,1095.88,1096.62
278,1096.4,1096.4,1093.86,1093.91
279,1093.37,1094.85,1090.84,1090.89
280,1090.82,1091.68,1089.04,1091.29
281,1091.27,1091.51,1089.92,1089.92
282,1089.86,1090.46,1088.66,1090.24
283,1090.28,1092.17,1089.76,1089.87
284,1089.63,1089.63,1086.44,1087.53
285,1087.51,1090.05,1087.51,1088.99
286,1089.02,1089.05,1086.57,1086.58
287,1086.33,1088.58,1086.33,1086.61
288,1086.59,1086.89,1083.31,1083.76
289,1083.87,1084.71,1082.94,1084.01
290,1084.14,1087.24,1084.09,1086.5
291,1086.43,1087.02,1084.84,1084.91
292,1085.27,1086.09,1084.39,1084.65
293,1084.79,1084.87,1083.11,1084.47
294,1084.78,1086.16,1084.78,1085.92
295,1085.85,1086.57,1085.28,1085.73
296,1085.61,1085.83,1081.75,1081.76
297,1081.84,1082.82,1081.41,1081.65
298,1081.61,1081.93,1077.37,1077.37
299,1076.84,1077.09,1075.58,1077.09
300,1077.04,1079.54,1076.58,1078.89
301,1078.74,1080.69,1078.74,1079.37
302,1079.27,1079.64,1078.02,1078.58
303,1078.48,1078.48,1074.44,1074.44
304,1074.64,1075.74,1074.08,1074.94
305,1075.14,1076.68,1074.41,1074.78
306,1075.37,1075.37,1072.11,1072.37
307,1072.41,1072.44,1071.43,1072.35
308,1072.19,1072.19,1069.55,1070.3
309,1070.11,1070.95,1068.78,1069.95
310,1069.97,1071.27,1069.31,1070.04
311,1069.92,1072.98,1069.92,1072.03
312,1072.02,1078.85,1072.02,1077.84
313,1077.94,1080.03,1077.62,1078.04
314,1077.8,1077.8,1070.95,1071.09
315,1069.97,1073.85,1069.96,1073.53
316,1073.5,1074.97,1072.67,1073.23
317,1073.96,1074.65,1072.51,1074.49
318,1074.66,1075.29,1072.68,1074.01
319,1073.8,1074.2,1068.19,1069.17
320,1068.99,1072.59,1068.74,1072.3
321,1073.26,1074.16,1071.56,1071.59
322,1071.51,1073.68,1071.12,1071.13
323,1071.07,1071.45,1068.19,1068.47
324,1068.21,1070.43,1068.21,1070.14
325,1071.72,1072.21,1070,1072.21
326,1072.6,1072.64,1070.49,1071.79
327,1071.69,1071.69,1071.68,1071.68
328,1071.68,1071.68,1071.68,1071.68
329,1071.68,1071.68,1071.68,1071.68
330,1071.68,1071.68,1071.68,1071.68
331,1071.68,1071.68,1071.68,1071.68
332,1066.64,1068.46,1066,1068.07
333,1068.06,1069.69,1062.87,1063.81
334,1063.77,1070.47,1063.77,1068.12
335,1068.47,1073,1068.47,1072.18
336,1072.59,1077.44,1072.23,1077.07
337,1076.13,1077.79,1071.63,1071.83
338,1069.7,1072.92,1067.57,1071.98
339,1071.75,1072.7,1070.45,1071.45
340,1071.24,1072.23,1068.01,1068.47
341,1068.3,1068.3,1064.38,1065.4
342,1065.26,1066.61,1063.49,1065.93
343,1065.68,1065.68,1060.17,1060.42
344,1059.66,1059.86,1053.51,1054.04
345,1053.78,1053.9,1050.86,1051.5
346,1051.24,1053.92,1049.8,1053.41
347,1053.22,1058.58,1050.86,1056.83
348,1057.35,1057.35,1053.1,1055.4
349,1055.59,1056.05,1053.86,1055.05
350,1054.63,1054.99,1051.82,1053.22
351,1053.19,1054.98,1051.63,1053.61
352,1053.94,1053.94,1052.54,1053
353,1053.03,1053.03,1048.59,1048.59
354,1048.9,1048.9,1046.42,1046.42
355,1046.14,1046.3,1043.05,1043.12
356,1043.59,1043.59,1041.94,1042.33
357,1042.28,1042.47,1039.52,1039.79
358,1039.59,1039.59,1036.49,1039.11
359,1039.02,1039.37,1035.93,1037.03
360,1037,1037.1,1034.93,1037.1
361,1037.14,1038.26,1036.41,1038.12
362,1038.3,1042.67,1038.11,1041.55
363,1041.33,1041.76,1038.55,1038.98
364,1039.26,1039.72,1037.11,1039.59
365,1039.47,1039.48,1036.18,1036.66
366,1036.63,1040.47,1036.53,1040.47
367,1040.38,1042.31,1039.86,1042.31
368,1040.99,1046.13,1040.88,1046.06
369,1045.95,1046.87,1044.35,1045.18
370,1044.85,1050.1,1044.85,1050.1
371,1050.24,1052.3,1050.13,1050.64
372,1050.62,1054.09,1050.37,1054.09
373,1054,1054.49,1046.11,1046.91
374,1047.04,1054.89,1046.81,1054.89
375,1054.66,1057.24,1054.59,1054.66
376,1054.29,1055.72,1052.94,1055.27
377,1055.33,1056.31,1054.82,1056.31
378,1055.95,1057.72,1053.67,1054.16
379,1054.02,1055.05,1053.64,1054.22
380,1054.31,1056.32,1053.9,1055.55
381,1055.41,1059.74,1055.35,1059.69
382,1059.85,1060.4,1057.23,1058.55
383,1058.55,1061.61,1058.55,1060.45
384,1060.49,1062.64,1060.2,1062.62
385,1062.32,1063.42,1061.3,1063.27
386,1063.14,1064.92,1063.07,1064.22
387,1063.94,1064.22,1061.32,1061.4
388,1061.59,1064.26,1061.59,1063.78
389,1063.81,1066.28,1063.66,1066.24
390,1066.33,1070.24,1066.33,1070.08
391,1070.18,1070.24,1067.84,1069.19
392,1069.29,1070.27,1068.25,1068.69
393,1068.89,1070.17,1067.1,1068.82
394,1069.05,1069.05,1066.04,1066.04
395,1065.58,1066.04,1064.33,1065.19
396,1065.14,1067.02,1065.02,1066.69
397,1066.85,1067.82,1066.59,1066.82
398,1066.17,1067.63,1065.86,1066.64
399,1066.64,1069.91,1066.64,1069.89
400,1069.22,1070.75,1069.22,1069.47
401,1069.28,1071,1067.19,1070.82
402,1070.65,1070.65,1067.71,1068.34
403,1068.13,1069.25,1068.04,1068.89
404,1068.66,1069.35,1067.2,1069.33
405,1069.47,1069.47,1064.09,1064.4
406,1063.91,1066.06,1062.58,1065.82
407,1065.73,1068.86,1065.69,1068.86
408,1067.48,1069.72,1066.51,1069.72
409,1070.47,1071.34,1068.75,1068.75
410,1068.91,1068.91,1068.91,1068.91
411,1068.91,1068.91,1068.91,1068.91
412,1068.91,1068.91,1068.91,1068.91
413,1068.91,1068.91,1068.91,1068.91
414,1068.91,1068.91,1068.91,1068.91
415,1047.27,1047.27,1036.78,1037.77
416,1038.19,1041.14,1036.11,1038.71
417,1037.93,1043.23,1037.82,1043.04
418,1043.13,1044.01,1040.24,1043.06
419,1042.49,1043.71,1037.98,1038.53
420,1038.65,1041.68,1038.65,1039.64
421,1037.82,1037.82,1034.51,1035.6
422,1035.69,1036.83,1033.5,1033.5
423,1033.04,1035.18,1032.67,1034.15
424,1033.35,1035.2,1030.19,1031.33
425,1031.92,1032.93,1028.94,1032.24
426,1031.92,1032.32,1028.56,1029.01
427,1028.79,1030.43,1025.84,1026.54
428,1026.48,1028.63,1025.65,1027.65
429,1027.58,1028.08,1025.23,1025.23
430,1025.14,1026.7,1022.89,1025.21
431,1025.26,1025.26,1021.21,1021.69
432,1021.81,1022.04,1020.03,1021.61
433,1022.34,1024.44,1022.03,1023.22
434,1023.27,1026.6,1022.74,1026.36
435,1025.94,1026.45,1024.47,1025.67
436,1025.43,1025.56,1023.09,1023.29
437,1022.87,1027.18,1022.73,1026.46
438,1026.05,1029.18,1026.05,1029.01
439,1029.19,1034.06,1029.16,1033.3
440,1033.3,1036,1032.71,1034.88
441,1034.86,1034.86,1030.95,1031.64
442,1031.76,1036.68,1031.76,1035.81
443,1035.71,1035.71,1033.36,1033.37
444,1033.27,1033.51,1029.89,1030.63
445,1030.69,1032.47,1029.71,1029.71
446,1029.59,1030.43,1028.83,1029.51
447,1029.64,1031.7,1029.64,1031.7
448,1031.37,1031.59,1027.24,1027.49
449,1027.54,1027.83,1026.2,1027.5
450,1027.66,1029.22,1027.17,1029.11
451,1029.1,1031.71,1028.93,1031.54
452,1031.26,1031.26,1025.61,1025.68
453,1025.64,1026.8,1025.26,1025.26
454,1025.45,1026.55,1025.08,1025.74
455,1026.11,1027.03,1025.34,1026.38
456,1026.28,1027.56,1025.86,1025.86
457,1026.01,1026.31,1023.99,1024.21
458,1024.06,1024.96,1023.36,1023.71
459,1023.5,1024.83,1022.12,1024.83
460,1024.76,1025.73,1024.54,1025.05
461,1025.14,1027.04,1024.94,1026.48
462,1026.22,1026.24,1024.47,1024.62
463,1024.59,1024.78,1022.5,1022.51
464,1022.44,1023.08,1019.95,1021.21
465,1021.41,1021.53,1020.55,1020.55
466,1020.49,1022.16,1019.2,1019.88
467,1019.98,1021.66,1018.99,1021.66
468,1021.53,1021.73,1019.83,1019.92
469,1020.05,1020.05,1018.68,1018.68
470,1018.78,1018.78,1016.74,1018
471,1018.35,1021.47,1018.01,1020.1
472,1020.21,1021.53,1019.74,1019.74
473,1019.64,1020.42,1019.16,1019.47
474,1019.61,1019.67,1017.97,1018.74
475,1019.01,1020.2,1018.71,1019.39
476,1019.35,1019.41,1018.67,1018.98
477,1018.99,1019.82,1017.75,1019.01
478,1019.09,1020.35,1018.9,1020.05
479,1020.06,1020.57,1017.6,1017.6
480,1017.72,1017.72,1014.8,1015.01
481,1014.81,1016.33,1013.16,1013.9
482,1014,1014.47,1012.28,1012.89
483,1013.1,1017.41,1013.01,1017.41
484,1017.34,1020.74,1017.34,1020.71
485,1020.62,1023.24,1020.46,1023.24
486,1023.22,1026.86,1022.81,1023.65
487,1024.36,1030.2,1024.36,1029.74
488,1029.88,1030.29,1025.74,1027.26
489,1027.4,1027.4,1020.8,1020.8
490,1021.28,1023.54,1021.27,1023.07
491,1023.71,1024.55,1021.17,1022.24
492,1023.47,1024.76,1023.08,1024.57
493,1024.53,1024.56,1024.53,1024.56
494,1024.56,1024.56,1024.56,1024.56
495,1024.56,1024.56,1024.56,1024.56
496,1024.56,1024.56,1024.56,1024.56
497,1022.61,1026.5,1022.59,1025.36
498,1025.01,1032.57,1024.92,1031.18
499,1030.36,1033.65,1028.63,1033.52
500,1033.53,1037.61,1031.65,1037.44
501,1037.57,1037.6,1033.82,1034.33
502,1034.49,1036.85,1033.37,1034.81
503,1031.96,1040.48,1026.54,1027.83
504,1028.01,1035.25,1028.01,1034.78
505,1034.98,1034.98,1028.45,1028.87
506,1028.93,1031.12,1026.9,1029.15
507,1029.1,1030.19,1025.35,1026.11
508,1026.2,1026.2,1022.02,1022.02
509,1023.08,1025.35,1023.01,1023.01
510,1023.25,1025.28,1020.31,1021.54
511,1021.98,1025.75,1020.26,1024.69
512,1024.62,1026.08,1021.28,1022.12
513,1023.12,1028.82,1021.94,1028.65
514,1028.52,1028.52,1023.18,1023.37
515,1021.73,1026.62,1021.73,1023.76
516,1023.67,1031.83,1023.67,1031.66
517,1031.52,1032.86,1029.97,1030.74
518,1032.29,1032.63,1030.89,1031.49
519,1031.45,1032.5,1028.98,1029.28
520,1029.44,1032.48,1029.44,1030.51
521,1030.74,1034,1030,1033.35
522,1033.46,1033.95,1030.74,1033.26
523,1033.3,1037.55,1033.3,1036.38
524,1036.41,1036.65,1033.79,1035.63
525,1035.84,1036.3,1033.75,1035.17
526,1035.3,1035.39,1030.68,1030.74
527,1030.77,1033,1029.6,1031.31
528,1031.11,1031.7,1028.71,1029.12
529,1029.26,1029.52,1027.67,1027.92
530,1027.87,1029.33,1027.87,1029.14
531,1029.36,1031.47,1029.06,1030.34
532,1030.36,1031.74,1030.36,1030.69
533,1031.6,1032.26,1030.83,1031.79
534,1031.74,1032.47,1029.31,1029.46
535,1030.03,1030.72,1027.52,1028.33
536,1028.21,1029.12,1027.9,1028.69
537,1028.72,1029.68,1025.83,1026.53
538,1026.73,1027.74,1025.14,1026.37
539,1026.26,1026.29,1024.74,1025.11
540,1025.42,1025.9,1024.14,1025.01
541,1024.95,1025.38,1024,1024
542,1023.76,1025.57,1023.46,1023.97
543,1023.75,1024.27,1020.14,1020.9
544,1021.12,1021.34,1018.96,1018.96
545,1018.59,1020.81,1018.59,1019.06
546,1019.2,1020.42,1018.43,1020.28
547,1020.31,1023.29,1020.31,1023.29
548,1023.21,1026.98,1023.11,1026.13
549,1026.12,1027.29,1024.86,1026.25
550,1026.48,1026.5,1022.85,1025.02
551,1025.05,1030.58,1025.05,1029.81
552,1029.9,1031.35,1028.4,1030.21
553,1030.25,1032.7,1030.25,1032.69
554,1032.49,1033.18,1031.51,1032.92
555,1032.65,1036.55,1032.56,1034.74
556,1034.73,1035.44,1033.26,1034.47
557,1034.43,1035.24,1032.63,1033.5
558,1033.39,1035.22,1032.68,1034.95
559,1034.93,1039.89,1034.84,1039.55
560,1039.5,1041.15,1038.74,1040.39
561,1040.37,1044.19,1040.37,1042.45
562,1042.04,1042.65,1040.23,1041.19
563,1040.6,1041.3,1037.4,1039.19
564,1039.51,1043.03,1039.36,1041.41
565,1040.99,1041.13,1036.73,1036.73
566,1036.67,1036.68,1034.35,1035.04
567,1035.39,1037.54,1032.88,1032.93
568,1033.2,1036.1,1033.2,1035.13
569,1035.44,1036.16,1034.03,1034.08
570,1034.16,1036.02,1033.18,1033.38
571,1033.38,1034.27,1031.9,1034.26
572,1034.37,1036.12,1032.93,1036.01
573,1034.6,1034.6,1029.81,1031.29
574,1030.48,1030.62,1028.37,1028.93
575,1029,1029,1029,1029
576,1029,1029,1029,1029
577,1029,1029,1029,1029
578,1029,1029,1029,1029
579,1029,1029,1029,1029
580,1051.51,1056.24,1051.44,1052.75
581,1053.11,1054.21,1051.38,1052.56
582,1052.37,1052.37,1047,1047.12
583,1047.83,1050.83,1044.19,1044.99
584,1045.91,1046.84,1040.82,1040.95
585,1040.7,1041.24,1038.13,1040.33
586,1038.64,1040.78,1036.52,1039.71
587,1039.93,1044.59,1039.93,1044.59
588,1044.59,1044.99,1040.98,1041.47
589,1040.9,1041.11,1038.54,1040.31
590,1040.67,1042.57,1039.01,1040.95
591,1040.99,1044.24,1040.6,1043.16
592,1043.05,1043.54,1037.77,1038.17
593,1038.06,1039.41,1037.07,1038
594,1038.03,1038.69,1036.41,1036.88
595,1036.44,1037.72,1035.62,1035.81
596,1035.61,1038.64,1035.47,1038.53
597,1038,1038,1033.1,1033.1
598,1033.77,1034.03,1031.09,1031.33
599,1031.44,1031.63,1028.87,1030.64
600,1030.73,1032.27,1030.21,1031.05
601,1031.32,1034.25,1029.79,1033.24
602,1033.05,1036.05,1032.2,1035.39
603,1034.99,1037.39,1034.99,1036.56
604,1036.8,1038.43,1036.02,1037.13
605,1037.06,1039.7,1037.06,1039.47
606,1039.33,1040.64,1039.07,1040.31
607,1039.94,1041.75,1039.4,1041.49
608,1041.87,1042.4,1041.38,1042.28
609,1042.16,1042.6,1039.37,1042.6
610,1042.26,1042.26,1040.13,1041.03
611,1041.12,1044.27,1040.92,1044.27
612,1043.68,1045.86,1043.19,1045.82
613,1045.85,1045.85,1043.98,1045.08
614,1045.36,1046.67,1045.36,1046.47
615,1046.3,1046.54,1044.43,1045.4
616,1045.71,1047.58,1045.71,1047.58
617,1047.72,1048.88,1047.11,1047.11
618,1046.46,1046.53,1042.1,1042.35
619,1042.75,1047.39,1042.71,1047.31
620,1047.59,1048.36,1045.94,1047.51
621,1047.71,1048.07,1044.54,1044.54
622,1044.84,1045.01,1043.92,1044.76
623,1044.48,1046.15,1043.43,1046.05
624,1046.08,1047.04,1045.37,1046.9
625,1046.81,1046.99,1045.77,1046.49
626,1046.42,1048.33,1046.42,1048.17
627,1048.04,1048.04,1046.6,1047.73
628,1047.59,1048.95,1046.68,1046.97
629,1047.13,1047.72,1046.51,1046.74
630,1046.85,1047.71,1046.32,1046.32
631,1046.2,1047.85,1045.71,1045.71
632,1045.58,1045.74,1043.06,1043.11
633,1043.09,1043.09,1039.13,1039.13
634,1039.15,1042.71,1039.01,1040.9
635,1041.04,1041.27,1039.6,1040.6
636,1040.87,1043.97,1040.87,1043.89
637,1043.78,1045.2,1043.78,1045.19
638,1045.37,1046.06,1044.06,1044.93
